# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# D0-D7	
0.106	5.0125	1.05	44
0.108	4.95	0.925	44
0.11	4.95	0.925	44
0.112	4.95	0.9875	44
0.114	5.0125	0.9875	44
0.116	5.0125	0.9875	44
0.118	5.0125	0.9875	44
0.12	4.95	0.9875	44
0.122	5.0125	0.9875	44
0.124	5.0125	0.9875	44
0.126	5.0125	0.9875	44
0.128	4.95	0.925	44
0.13	5.0125	0.9875	44
0.132	4.95	0.9875	44
0.134	5.0125	0.9875	44
0.136	4.95	0.9875	44
0.138	4.95	0.925	44
0.14	5.0125	0.925	44
0.142	4.95	1.05	44
0.144	5.0125	1.05	44
0.146	5.0125	0.9875	44
0.148	4.95	0.9875	44
0.15	4.95	0.925	44
0.152	4.95	0.9875	44
0.154	4.95	1.05	44
0.156	5.0125	0.925	44
0.158	4.95	0.9875	44
0.16	4.95	0.9875	44
0.162	5.0125	1.05	44
0.164	4.95	1.05	44
0.166	5.0125	0.9875	44
0.168	5.0125	0.9875	44
0.17	4.8875	0.925	44
0.172	4.95	0.9875	44
0.174	4.95	0.9875	44
0.176	4.95	0.925	44
0.178	4.95	0.925	44
0.18	5.0125	0.9875	44
0.182	4.95	0.9875	44
0.184	4.95	0.9875	44
0.186	4.95	1.05	44
0.188	4.8875	0.925	44
0.19	5.0125	1.05	44
0.192	4.95	0.9875	44
0.194	5.0125	0.9875	44
0.196	5.0125	0.9875	44
0.198	5.0125	0.9875	44
0.2	4.95	0.9875	44
0.202	4.95	0.9875	44
0.204	5.0125	0.9875	44
0.206	4.95	0.9875	44
0.208	4.95	0.9875	44
0.21	5.0125	0.925	44
0.212	5.0125	0.9875	44
0.214	4.95	0.925	44
0.216	4.95	0.9875	44
0.218	5.0125	0.9875	44
0.22	5.0125	0.9875	44
0.222	4.95	1.05	44
0.224	5.0125	0.925	44
0.226	4.95	0.9875	44
0.228	4.95	0.925	44
0.23	4.95	0.925	44
0.232	5.0125	0.925	44
0.234	4.95	0.9875	44
0.236	5.0125	0.9875	44
0.238	5.0125	0.925	44
0.24	4.8875	1.05	44
0.242	4.95	0.9875	44
0.244	5.0125	0.9875	44
0.246	5.0125	0.9875	44
0.248	5.0125	0.925	44
0.25	5.0125	0.9875	44
0.252	4.95	0.9875	44
0.254	4.95	0.9875	44
0.256	5.0125	1.05	44
0.258	5.0125	0.9875	44
0.26	4.95	0.9875	44
0.262	4.95	0.9875	44
0.264	5.0125	0.9875	44
0.266	5.0125	0.9875	44
0.268	5.0125	0.9875	44
0.27	4.95	0.925	44
0.272	5.075	0.925	44
0.274	4.95	0.9875	44
0.276	5.0125	0.925	44
0.278	4.95	0.925	44
0.28	4.95	0.9875	44
0.282	4.95	0.9875	44
0.284	5.0125	0.9875	44
0.286	5.0125	0.9875	44
0.288	4.95	0.9875	44
0.29	5.0125	1.05	44
0.292	4.95	0.9875	44
0.294	4.95	0.9875	44
0.296	4.95	0.925	44
0.298	4.95	0.9875	44
0.3	4.95	0.9875	44
0.302	4.95	1.05	44
0.304	4.95	0.9875	44
0.306	4.95	0.9875	44
0.308	5.0125	0.9875	44
0.31	5.0125	0.9875	44
0.312	4.95	0.9875	44
0.314	4.95	0.9875	44
0.316	4.95	1.05	44
0.318	5.0125	0.9875	44
0.32	4.95	0.9875	44
0.322	5.0125	0.925	44
0.324	4.95	0.925	44
0.326	5.0125	0.9875	44
0.328	5.0125	0.9875	44
0.33	5.0125	0.9875	44
0.332	5.0125	0.925	44
0.334	5.0125	0.9875	44
0.336	4.95	0.9875	44
0.338	4.95	0.925	44
0.34	4.95	0.9875	44
0.342	5.0125	0.925	44
0.344	4.95	0.925	44
0.346	4.95	0.9875	44
0.348	4.95	0.9875	44
0.35	4.95	1.05	44
0.352	5.0125	0.925	44
0.354	4.95	0.9875	44
0.356	5.0125	0.9875	44
0.358	4.95	0.9875	44
0.36	4.95	0.9875	44
0.362	5.0125	0.9875	44
0.364	5.0125	0.925	44
0.366	5.0125	0.9875	44
0.368	5.0125	0.925	44
0.37	5.0125	0.9875	44
0.372	5.0125	1.05	44
0.374	4.95	0.9875	44
0.376	5.0125	0.9875	44
0.378	5.0125	0.9875	44
0.38	5.0125	0.9875	44
0.382	4.95	0.9875	44
0.384	5.0125	0.925	44
0.386	4.95	0.9875	44
0.388	4.95	0.9875	44
0.39	5.0125	0.9875	44
0.392	5.0125	0.925	44
0.394	4.95	0.9875	44
0.396	4.95	0.9875	44
0.398	5.0125	0.9875	44
0.4	5.0125	0.9875	44
