# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00216	-0.47	-0.5375	6.3125	0.131
-0.00215	-0.4825	-0.5375	6.3125	0.146625
-0.00214	-0.47625	-0.5375	6.3125	0.146625
-0.00213	-0.47625	-0.5375	6.3125	0.146625
-0.00212	-0.4825	-0.5375	6.3125	0.146625
-0.00211	-0.4825	-0.50625	6.46875	0.131
-0.0021	-0.47625	-0.5375	6.3125	0.115375
-0.00209	-0.4825	-0.5375	6.3125	0.131
-0.00208	-0.4825	-0.5375	6.3125	0.146625
-0.00207	-0.47625	-0.5375	6.15625	0.115375
-0.00206	-0.47625	-0.5375	6.3125	0.131
-0.00205	-0.47	-0.5375	6.46875	0.131
-0.00204	-0.47	-0.5375	6.3125	0.131
-0.00203	-0.47625	-0.56875	6.46875	0.131
-0.00202	-0.47625	-0.5375	6.46875	0.131
-0.00201	-0.47625	-0.56875	6.3125	0.146625
-0.002	-0.4825	-0.56875	6.3125	0.115375
-0.00199	-0.4825	-0.5375	6.3125	0.131
-0.00198	-0.4825	-0.5375	6.3125	0.146625
-0.00197	-0.4825	-0.56875	6.3125	0.131
-0.00196	-0.4825	-0.5375	6.3125	0.131
-0.00195	-0.4825	-0.5375	6.3125	0.146625
-0.00194	-0.495	-0.56875	6.3125	0.146625
-0.00193	-0.56375	0.74375	0.0624993	0.131
-0.00192	-0.70125	0.68125	-5.5625	0.146625
-0.00191	-0.72	0.74375	-5.5625	0.131
-0.0019	-0.72625	0.74375	-5.5625	0.131
-0.00189	-0.72625	0.74375	-5.5625	0.16225
-0.00188	-0.72625	0.74375	-5.5625	0.146625
-0.00187	-0.72625	0.7125	-5.5625	0.131
-0.00186	-0.72625	0.7125	-5.71875	0.131
-0.00185	-0.72625	0.7125	-5.5625	0.146625
-0.00184	-0.72625	0.68125	-5.71875	0.146625
-0.00183	-0.72625	0.74375	-5.71875	0.146625
-0.00182	-0.72625	0.7125	-5.71875	0.131
-0.00181	-0.72	0.7125	-5.5625	0.131
-0.0018	-0.72625	0.7125	-5.5625	0.146625
-0.00179	-0.72625	0.7125	-5.5625	0.131
-0.00178	-0.72625	0.7125	-5.5625	0.146625
-0.00177	-0.7325	0.7125	-5.71875	0.131
-0.00176	-0.72625	0.74375	-5.71875	0.131
-0.00175	-0.7325	0.7125	-5.5625	0.131
-0.00174	-0.72625	0.7125	-5.71875	0.131
-0.00173	-0.72625	0.775	-5.71875	0.146625
-0.00172	-0.72625	0.74375	-5.71875	0.131
-0.00171	-0.7325	0.7125	-5.71875	0.131
-0.0017	-0.72625	0.7125	-5.5625	0.146625
-0.00169	-0.7325	0.74375	-5.71875	0.146625
-0.00168	-0.7325	0.7125	-5.71875	0.131
-0.00167	-0.72625	0.7125	-5.71875	0.131
-0.00166	-0.72625	0.7125	-5.5625	0.131
-0.00165	-0.72625	0.74375	-5.71875	0.131
-0.00164	-0.72625	0.74375	-5.5625	0.131
-0.00163	-0.7325	0.74375	-5.5625	0.131
-0.00162	-0.7325	0.7125	-5.5625	0.146625
-0.00161	-0.7325	0.74375	-5.5625	0.131
-0.0016	-0.72625	0.7125	-5.71875	0.131
-0.00159	-0.72625	0.74375	-5.5625	0.131
-0.00158	-0.72625	0.74375	-5.71875	0.131
-0.00157	-0.73875	0.7125	-5.71875	0.131
-0.00156	-0.7325	0.775	-5.71875	0.131
-0.00155	-0.7325	0.74375	-5.5625	0.146625
-0.00154	-0.7325	0.68125	-5.71875	0.131
-0.00153	-0.7325	0.7125	-5.71875	0.146625
-0.00152	-0.7325	0.7125	-5.5625	0.146625
-0.00151	-0.73875	0.7125	-5.5625	0.131
-0.0015	-0.72625	0.7125	-5.5625	0.131
-0.00149	-0.7325	0.68125	-5.5625	0.146625
-0.00148	-0.7325	0.68125	-5.5625	0.146625
-0.00147	-0.7325	0.7125	-5.5625	0.131
-0.00146	-0.7325	0.68125	-5.5625	0.131
-0.00145	-0.73875	0.7125	-5.71875	0.131
-0.00144	-0.7325	0.7125	-5.5625	0.146625
